id_invoice,issuedDate,country,service,total,discount,tax,invoiceStatus,balance,dueDate,client
38,2022-07-11,United States Minor Outlying Islands,E-commerce Development,1716.03,65.2,49.27,Pending,1700.1,2022-07-31,Company D
56,2023-02-02,Latvia,IoT Solution,3742.23,639.01,80.78,Overdue,3184.0,2023-03-01,Company D
53,2022-11-09,Luxembourg,IoT Solution,6581.81,900.92,578.87,Pending,6259.76,2022-11-26,Company D
95,2023-02-17,Central African Republic,Mobile App Development,1466.02,195.55,131.79,Overdue,1402.26,2023-03-15,Company D
4,2023-01-13,Guinea,E-commerce Development,4376.33,517.45,410.49,Paid,4269.37,2023-02-07,Company E
52,2022-09-20,Costa Rica,Mobile App Development,3439.55,584.75,70.38,Pending,2925.18,2022-10-12,Company A
5,2022-08-14,Japan,IoT Solution,3899.44,740.93,63.43,Paid,3221.94,2022-08-23,Company A
84,2023-02-04,Cayman Islands,Mobile App Development,3280.73,428.46,140.25,Paid,2992.52,2023-02-17,Company A
25,2023-04-09,Ireland,Web Development,2611.88,394.01,253.68,Pending,2471.55,2023-04-24,Company E
35,2023-06-20,Malawi,IoT Solution,7732.22,23.63,5.9,Overdue,7714.49,2023-07-08,Company C
11,2023-02-12,Spain,IoT Solution,5791.35,770.04,58.75,Paid,5080.06,2023-02-25,Company E
80,2022-10-04,Cote d'Ivoire,AI Solution,3081.79,337.23,34.79,Overdue,2779.35,2022-10-12,Company C
98,2023-01-02,Botswana,UI/UX Design,327.48,25.53,2.38,Pending,304.33,2023-01-29,Company D
39,2022-08-20,Algeria,E-commerce Development,2180.8,338.06,171.02,Paid,2013.76,2022-09-05,Company B
52,2023-04-29,Montserrat,IoT Solution,2724.94,171.77,206.7,Overdue,2759.87,2023-05-26,Company E
55,2022-08-10,Tuvalu,E-commerce Development,1244.96,54.8,47.59,Overdue,1237.75,2022-08-17,Company B
27,2022-10-07,Kenya,E-commerce Development,1126.13,92.2,42.17,Pending,1076.1,2022-10-20,Company A
24,2022-09-17,Estonia,E-commerce Development,3786.66,266.66,52.06,Overdue,3572.06,2022-10-06,Company E
30,2023-06-02,Mauritania,IoT Solution,4515.81,355.63,89.25,Paid,4249.43,2023-06-12,Company E
34,2022-10-18,Serbia,AI Solution,8668.48,1097.65,355.06,Paid,7925.89,2022-11-03,Company C
70,2023-04-24,Seychelles,E-commerce Development,3399.43,340.06,160.26,Overdue,3219.63,2023-05-13,Company D
96,2022-08-29,Montserrat,Mobile App Development,1849.18,224.26,126.23,Pending,1751.15,2022-09-22,Company C
14,2023-04-06,Guinea,UI/UX Design,845.34,116.3,38.41,Paid,767.45,2023-05-04,Company D
11,2023-03-26,Liberia,AI Solution,4599.42,703.23,348.38,Overdue,4244.57,2023-04-10,Company B
90,2023-05-25,Turkey,AI Solution,9625.14,938.41,759.92,Pending,9446.65,2023-06-03,Company D
72,2022-08-30,Mongolia,Mobile App Development,4786.32,756.37,234.45,Pending,4264.4,2022-09-11,Company A
31,2022-11-01,Nigeria,UI/UX Design,519.6,58.22,16.88,Pending,478.26,2022-11-12,Company C
49,2022-11-27,Jordan,E-commerce Development,3471.5,384.28,332.92,Paid,3420.14,2022-12-12,Company C
39,2023-06-22,Canada,E-commerce Development,3187.15,127.65,267.24,Pending,3326.74,2023-07-03,Company A
85,2023-04-18,Paraguay,Mobile App Development,4941.7,101.53,263.52,Overdue,5103.69,2023-05-01,Company E
87,2023-01-05,Mauritius,E-commerce Development,1372.04,80.93,24.56,Overdue,1315.67,2023-01-15,Company B
23,2023-02-12,Falkland Islands (Malvinas),E-commerce Development,3257.91,99.26,61.91,Paid,3220.56,2023-03-01,Company B
90,2023-03-20,United States Virgin Islands,UI/UX Design,434.33,59.56,35.92,Pending,410.69,2023-04-14,Company A
8,2022-09-13,Sao Tome and Principe,IoT Solution,7467.77,1110.95,426.55,Paid,6783.37,2022-10-11,Company D
75,2023-02-04,Uruguay,AI Solution,3290.88,33.71,153.73,Overdue,3410.9,2023-02-17,Company C
27,2023-05-26,Pakistan,AI Solution,4147.88,383.83,212.13,Paid,3976.18,2023-06-25,Company B
83,2023-05-04,Paraguay,Web Development,1947.3,158.23,174.58,Pending,1963.65,2023-05-29,Company C
74,2022-09-02,Honduras,Web Development,984.53,138.03,52.29,Overdue,898.79,2022-10-01,Company C
24,2022-08-23,Christmas Island,UI/UX Design,686.11,128.11,19.29,Overdue,577.29,2022-09-08,Company C
27,2023-01-10,Azerbaijan,E-commerce Development,3091.67,472.21,55.68,Pending,2675.14,2023-02-05,Company B
41,2023-02-09,Solomon Islands,IoT Solution,3130.49,469.52,228.24,Overdue,2889.21,2023-02-23,Company B
85,2022-09-16,Mexico,AI Solution,8152.18,1472.17,372.65,Overdue,7052.66,2022-10-13,Company C
87,2023-05-05,Lesotho,Mobile App Development,4013.38,177.93,280.1,Paid,4115.55,2023-05-30,Company D
10,2022-07-26,South Georgia and the South Sandwich Islands,UI/UX Design,304.8,56.6,20.7,Pending,268.9,2022-08-24,Company A
43,2022-12-03,Kiribati,Web Development,1812.71,237.31,179.64,Paid,1755.04,2022-12-19,Company C
19,2022-08-11,Israel,Web Development,2309.87,415.21,25.06,Paid,1919.72,2022-09-04,Company E
76,2023-01-26,Andorra,E-commerce Development,1744.03,205.63,147.8,Pending,1686.2,2023-02-23,Company A
16,2022-11-05,Algeria,UI/UX Design,445.02,47.5,4.65,Pending,402.17,2022-11-27,Company D
91,2022-09-13,Guatemala,Mobile App Development,1131.63,149.32,76.73,Pending,1059.04,2022-09-23,Company B
46,2023-01-04,Kazakhstan,UI/UX Design,876.38,41.9,71.99,Pending,906.47,2023-02-01,Company A
39,2022-10-14,Solomon Islands,IoT Solution,5907.42,713.55,188.3,Overdue,5382.17,2022-11-02,Company D
33,2023-05-05,Cambodia,Mobile App Development,2450.35,326.93,107.96,Pending,2231.38,2023-06-02,Company E
38,2022-07-26,Switzerland,E-commerce Development,3031.6,228.16,7.89,Pending,2811.33,2022-08-16,Company B
85,2023-02-14,Latvia,E-commerce Development,1777.58,95.48,34.84,Overdue,1716.94,2023-03-02,Company D
67,2023-01-08,Trinidad and Tobago,E-commerce Development,2528.54,282.65,203.94,Overdue,2449.83,2023-01-18,Company B
2,2022-12-09,Mali,UI/UX Design,361.09,48.7,24.78,Paid,337.17,2022-12-29,Company A
72,2022-07-25,Singapore,Web Development,2349.36,63.11,171.23,Paid,2457.48,2022-08-19,Company D
77,2022-12-12,Tuvalu,AI Solution,5635.95,581.01,195.37,Paid,5250.31,2023-01-01,Company E
74,2022-11-06,Guatemala,Mobile App Development,3466.43,117.77,119.48,Paid,3468.14,2022-12-04,Company B
34,2023-07-02,Georgia,IoT Solution,4228.6,615.89,405.91,Pending,4018.62,2023-07-30,Company D
24,2023-02-22,Suriname,Web Development,620.05,87.75,57.76,Overdue,590.06,2023-03-01,Company E
30,2023-04-10,Chad,E-commerce Development,2443.43,254.86,18.21,Pending,2206.78,2023-04-20,Company B
34,2023-04-17,Holy See (Vatican City State),IoT Solution,2962.49,525.15,52.89,Overdue,2490.23,2023-05-14,Company C
79,2023-04-03,Mauritania,AI Solution,4093.87,804.94,196.99,Paid,3485.92,2023-04-27,Company E
76,2022-09-30,Nauru,Mobile App Development,4103.05,358.86,221.86,Paid,3966.05,2022-10-28,Company E
19,2022-11-20,Bahrain,E-commerce Development,1196.37,58.9,89.02,Pending,1226.49,2022-12-15,Company B
28,2023-06-28,Tuvalu,Web Development,827.07,13.62,47.15,Paid,860.6,2023-07-17,Company D
68,2023-06-29,Panama,E-commerce Development,3893.06,349.81,69.98,Pending,3613.23,2023-07-27,Company B
73,2022-11-29,Vietnam,E-commerce Development,4718.63,508.24,90.43,Overdue,4300.82,2022-12-28,Company B
96,2022-07-29,Spain,AI Solution,7852.56,897.83,176.44,Overdue,7131.17,2022-08-18,Company A
32,2022-09-13,Tajikistan,E-commerce Development,1649.95,250.1,11.34,Paid,1411.19,2022-10-09,Company C
43,2023-03-17,Germany,UI/UX Design,514.51,10.6,1.75,Overdue,505.66,2023-04-06,Company E
93,2023-01-26,Zambia,Mobile App Development,4709.83,95.98,127.45,Overdue,4741.3,2023-02-07,Company E
57,2022-08-07,Cambodia,Web Development,963.21,52.38,87.91,Overdue,998.74,2022-08-30,Company E
32,2023-05-14,Swaziland,Mobile App Development,2362.39,235.56,5.12,Overdue,2131.95,2023-05-24,Company D
39,2023-06-29,Zimbabwe,E-commerce Development,2438.07,295.64,202.93,Overdue,2345.36,2023-07-16,Company C
97,2023-06-22,Venezuela,E-commerce Development,3190.38,107.3,272.5,Overdue,3355.58,2023-07-16,Company B
8,2023-02-06,Cayman Islands,UI/UX Design,331.11,19.69,23.93,Pending,335.35,2023-02-21,Company D
69,2022-10-18,Lao People's Democratic Republic,IoT Solution,2262.96,216.7,45.65,Pending,2091.91,2022-11-11,Company A
87,2023-07-04,Greece,E-commerce Development,2787.22,80.69,254.85,Pending,2961.38,2023-07-16,Company C
98,2023-04-08,Rwanda,AI Solution,8539.64,865.25,373.51,Paid,8047.9,2023-05-06,Company B
97,2023-06-03,Cook Islands,Mobile App Development,2834.72,480.73,186.87,Paid,2540.86,2023-06-15,Company C
84,2023-06-06,Saint Barthelemy,UI/UX Design,826.35,150.63,59.17,Overdue,734.89,2023-07-02,Company B
3,2022-08-05,Maldives,AI Solution,8114.38,1034.78,706.75,Pending,7786.35,2022-08-23,Company C
2,2023-01-07,Colombia,IoT Solution,5812.94,928.14,360.5,Overdue,5245.3,2023-02-01,Company B
20,2023-04-12,Brazil,Mobile App Development,2673.25,208.39,119.29,Pending,2584.15,2023-05-12,Company A
77,2023-02-03,Saint Barthelemy,Mobile App Development,1537.9,3.65,59.51,Pending,1593.76,2023-02-15,Company E
18,2022-09-05,Malta,IoT Solution,7654.4,159.79,660.26,Paid,8154.87,2022-09-24,Company A
33,2023-01-12,Peru,Mobile App Development,1460.86,101.19,73.25,Overdue,1432.92,2023-01-28,Company A
50,2022-12-26,Martinique,AI Solution,6574.61,319.25,48.17,Pending,6303.53,2023-01-19,Company A
75,2022-08-27,Vanuatu,Mobile App Development,2313.96,366.64,170.36,Pending,2117.68,2022-09-20,Company A
23,2023-02-12,Germany,Mobile App Development,2940.11,524.68,4.93,Overdue,2420.36,2023-02-24,Company E
55,2022-10-22,Romania,E-commerce Development,3426.76,31.77,211.5,Pending,3606.49,2022-11-01,Company E
19,2022-07-25,Bosnia and Herzegovina,UI/UX Design,862.97,13.57,43.12,Pending,892.52,2022-08-06,Company A
33,2023-04-04,Lebanon,E-commerce Development,3880.85,71.5,45.31,Pending,3854.66,2023-04-17,Company B
70,2023-02-25,United States of America,Web Development,2096.35,204.88,105.08,Pending,1996.55,2023-03-10,Company C
31,2023-05-26,Djibouti,AI Solution,8432.72,1168.58,676.93,Pending,7941.07,2023-06-06,Company B
87,2023-06-11,Angola,UI/UX Design,607.42,65.09,15.33,Overdue,557.66,2023-06-20,Company E
64,2023-06-23,Bahrain,IoT Solution,2945.13,496.16,52.87,Overdue,2501.84,2023-07-23,Company B
4,2022-07-25,Iran,AI Solution,5433.65,557.38,63.39,Paid,4939.66,2022-08-05,Company D
31,2023-05-21,Fiji,Web Development,1501.76,169.49,117.69,Paid,1449.96,2023-06-13,Company C
37,2022-11-30,Philippines,Web Development,835.65,49.85,61.16,Paid,846.96,2022-12-18,Company E
87,2022-07-27,Belgium,Mobile App Development,2114.58,132.86,2.96,Overdue,1984.68,2022-08-20,Company B
97,2022-12-21,Lebanon,Mobile App Development,1597.84,107.06,47.31,Overdue,1538.09,2023-01-17,Company A
81,2023-03-11,Spain,Web Development,713.35,110.49,16.46,Paid,619.32,2023-03-31,Company E
58,2023-02-20,Azerbaijan,IoT Solution,4010.7,679.19,152.25,Overdue,3483.76,2023-03-19,Company E
94,2022-09-20,Germany,E-commerce Development,2152.53,265.54,191.83,Pending,2078.82,2022-10-16,Company E
27,2022-12-14,Denmark,AI Solution,7383.73,692.09,224.18,Pending,6915.82,2023-01-07,Company E
20,2022-08-03,Burundi,Mobile App Development,3479.73,363.06,2.19,Paid,3118.86,2022-08-14,Company D
5,2022-09-16,Martinique,IoT Solution,2164.85,50.84,171.92,Overdue,2285.93,2022-09-25,Company B
49,2023-06-20,Burkina Faso,Web Development,2291.57,452.5,145.97,Paid,1985.04,2023-07-19,Company B
26,2022-11-19,Ethiopia,E-commerce Development,3946.44,85.11,101.28,Paid,3962.61,2022-12-19,Company D
66,2022-11-26,Switzerland,Mobile App Development,1742.59,112.88,131.56,Pending,1761.27,2022-12-07,Company D
27,2023-02-09,Brazil,AI Solution,5983.76,211.33,382.61,Overdue,6155.04,2023-02-22,Company A
15,2023-02-01,Syrian Arab Republic,E-commerce Development,2228.28,152.1,19.94,Overdue,2096.12,2023-02-10,Company E
54,2022-09-24,Sudan,AI Solution,8757.94,1538.02,310.82,Paid,7530.74,2022-10-17,Company C
38,2022-12-01,Paraguay,IoT Solution,7179.01,1193.3,614.53,Paid,6600.24,2022-12-14,Company E
21,2022-08-21,Chile,UI/UX Design,666.72,65.95,54.05,Paid,654.82,2022-09-08,Company B
32,2023-05-08,Yemen,Mobile App Development,1690.04,65.02,66.14,Overdue,1691.16,2023-05-22,Company A
80,2023-01-16,Zambia,UI/UX Design,688.79,89.4,38.07,Paid,637.46,2023-01-26,Company D
9,2022-09-23,United States of America,Mobile App Development,2198.02,142.16,173.63,Paid,2229.49,2022-10-23,Company D
59,2022-08-03,Solomon Islands,IoT Solution,6982.35,293.12,10.91,Overdue,6700.14,2022-08-14,Company C
42,2023-01-23,Antigua and Barbuda,UI/UX Design,438.91,44.25,41.35,Overdue,436.01,2023-02-20,Company C
58,2022-08-19,South Georgia and the South Sandwich Islands,E-commerce Development,3671.9,627.1,153.03,Paid,3197.83,2022-09-13,Company B
82,2022-12-09,Fiji,UI/UX Design,792.39,96.43,69.76,Paid,765.72,2022-12-25,Company C
77,2022-11-27,Iran,Web Development,1710.93,287.41,122.98,Pending,1546.5,2022-12-20,Company D
87,2022-12-15,Korea,E-commerce Development,2585.68,124.05,27.51,Paid,2489.14,2022-12-31,Company D
88,2023-01-17,Portugal,E-commerce Development,4120.82,739.11,45.79,Pending,3427.5,2023-01-27,Company C
30,2022-09-23,Brazil,AI Solution,8605.26,1227.4,241.51,Paid,7619.37,2022-10-01,Company C
52,2023-06-01,Senegal,E-commerce Development,3970.06,472.23,82.05,Pending,3579.88,2023-06-18,Company E
1,2023-03-04,Nicaragua,Mobile App Development,3529.18,590.16,125.57,Pending,3064.59,2023-03-14,Company C
55,2022-09-07,Finland,UI/UX Design,511.35,66.59,26.52,Pending,471.28,2022-10-05,Company C
36,2023-07-03,Mexico,E-commerce Development,2648.63,195.04,63.76,Paid,2517.35,2023-07-25,Company D
44,2022-12-24,Jersey,UI/UX Design,647.09,108.53,54.58,Overdue,593.14,2023-01-04,Company B
26,2023-05-20,Brazil,Web Development,2951.35,334.67,238.63,Pending,2855.31,2023-06-02,Company E
47,2022-09-29,Cote d'Ivoire,Web Development,1857.6,48.56,147.34,Paid,1956.38,2022-10-11,Company E
65,2023-05-22,Samoa,IoT Solution,6405.72,214.73,199.45,Pending,6390.44,2023-06-03,Company C
27,2023-03-16,Italy,E-commerce Development,1638.39,11.61,6.87,Paid,1633.65,2023-04-11,Company C
70,2023-02-15,Papua New Guinea,UI/UX Design,755.73,20.33,44.32,Pending,779.72,2023-03-06,Company A
10,2023-04-05,Svalbard & Jan Mayen Islands,E-commerce Development,1844.48,205.41,110.67,Overdue,1749.74,2023-04-16,Company C
87,2023-04-03,Faroe Islands,Web Development,782.83,138.03,39.49,Pending,684.29,2023-04-13,Company A
54,2022-11-25,Solomon Islands,Mobile App Development,4080.11,87.2,86.68,Paid,4079.59,2022-12-14,Company C
95,2022-09-27,Guatemala,Web Development,1698.11,15.05,37.75,Pending,1720.81,2022-10-18,Company C
4,2022-09-07,Holy See (Vatican City State),Mobile App Development,1465.21,51.81,113.49,Overdue,1526.89,2022-09-20,Company A
32,2023-02-10,Mexico,Mobile App Development,3869.55,761.94,18.81,Pending,3126.42,2023-03-02,Company E
39,2023-06-07,Israel,IoT Solution,2459.72,345.77,58.21,Pending,2172.16,2023-06-27,Company E
88,2022-12-24,Oman,Mobile App Development,3225.77,503.42,204.29,Paid,2926.64,2023-01-07,Company A
78,2022-08-26,Japan,E-commerce Development,4323.42,191.73,231.95,Pending,4363.64,2022-09-12,Company A
91,2023-06-08,Kuwait,E-commerce Development,3586.65,222.51,312.53,Overdue,3676.67,2023-07-03,Company C
59,2022-09-25,Nigeria,Mobile App Development,3488.36,394.82,1.88,Paid,3095.42,2022-10-16,Company B
73,2023-06-10,Suriname,AI Solution,6719.78,374.35,431.49,Overdue,6776.92,2023-07-03,Company D
92,2022-12-03,Tanzania,AI Solution,8280.02,785.07,43.23,Overdue,7538.18,2023-01-02,Company C
6,2023-06-09,Saint Helena,UI/UX Design,705.83,131.31,64.56,Overdue,639.08,2023-07-05,Company E
73,2023-01-02,Heard Island and McDonald Islands,Web Development,2240.22,363.19,171.3,Pending,2048.33,2023-01-23,Company B
53,2023-04-21,Central African Republic,Web Development,2915.27,94.67,255.51,Pending,3076.11,2023-05-06,Company A
54,2023-01-03,Austria,E-commerce Development,4188.15,423.83,208.33,Paid,3972.65,2023-01-22,Company C
19,2022-11-07,Malta,Web Development,2315.01,164.72,172.45,Pending,2322.74,2022-11-28,Company C
11,2022-12-26,Thailand,IoT Solution,6716.97,705.96,671.68,Pending,6682.69,2023-01-19,Company A
42,2022-08-31,Saint Pierre and Miquelon,Web Development,2934.55,104.75,250.42,Overdue,3080.22,2022-09-14,Company B
49,2023-02-20,Switzerland,Web Development,863.08,165.51,51.43,Overdue,749.0,2023-03-01,Company E
97,2022-08-23,Mozambique,AI Solution,6011.06,409.66,281.85,Overdue,5883.25,2022-09-14,Company C
56,2023-04-21,Sudan,E-commerce Development,1902.63,9.72,33.71,Pending,1926.62,2023-05-07,Company B
66,2022-09-10,Isle of Man,E-commerce Development,4230.05,720.3,114.96,Pending,3624.71,2022-10-05,Company E
74,2023-05-20,United Kingdom,Web Development,1610.77,56.41,149.89,Overdue,1704.25,2023-06-10,Company B
42,2023-01-27,Saint Barthelemy,IoT Solution,7819.89,1016.07,416.64,Overdue,7220.46,2023-02-03,Company C
74,2023-03-02,Togo,IoT Solution,3126.82,265.27,66.58,Overdue,2928.13,2023-03-09,Company E
6,2023-04-19,New Caledonia,AI Solution,8099.25,446.28,286.7,Paid,7939.67,2023-05-16,Company B
34,2023-02-05,Mayotte,UI/UX Design,474.3,18.52,32.13,Pending,487.91,2023-03-03,Company B
72,2023-03-19,Sweden,Web Development,1831.85,178.05,53.98,Pending,1707.78,2023-04-03,Company B
47,2023-04-05,Montenegro,AI Solution,8482.2,500.65,137.98,Pending,8119.53,2023-05-04,Company E
59,2023-04-18,North Macedonia,E-commerce Development,4309.77,742.18,166.26,Pending,3733.85,2023-05-17,Company D
82,2023-04-05,Namibia,E-commerce Development,3416.52,304.17,265.97,Overdue,3378.32,2023-04-12,Company D
21,2023-02-24,Chile,E-commerce Development,2057.11,346.65,121.62,Overdue,1832.08,2023-03-06,Company E
64,2022-12-22,Holy See (Vatican City State),IoT Solution,3357.82,387.57,200.42,Overdue,3170.67,2023-01-16,Company B
80,2023-02-09,Solomon Islands,Mobile App Development,1636.39,110.58,114.84,Pending,1640.65,2023-02-25,Company B
73,2023-06-16,Venezuela,AI Solution,3366.32,231.39,294.53,Paid,3429.46,2023-06-28,Company A
43,2023-04-01,Mozambique,Web Development,1314.21,127.78,99.52,Paid,1285.95,2023-04-26,Company A
90,2022-09-04,Netherlands,E-commerce Development,2845.52,295.0,168.96,Overdue,2719.48,2022-09-30,Company B
81,2023-07-04,Madagascar,E-commerce Development,4071.51,735.99,226.3,Pending,3561.82,2023-07-25,Company A
52,2023-01-29,American Samoa,UI/UX Design,631.72,95.43,36.88,Pending,573.17,2023-02-26,Company D
74,2023-05-19,Morocco,Web Development,2670.44,232.6,112.93,Overdue,2550.77,2023-06-10,Company D
1,2022-09-26,Guinea,AI Solution,3829.32,691.78,121.19,Pending,3258.73,2022-10-13,Company A
30,2022-12-17,Paraguay,Mobile App Development,3949.73,781.93,197.14,Overdue,3364.94,2022-12-26,Company E
79,2023-03-14,New Zealand,IoT Solution,3842.87,165.33,252.55,Paid,3930.09,2023-03-26,Company D
27,2022-11-20,Dominican Republic,Web Development,1680.61,82.01,26.95,Overdue,1625.55,2022-12-16,Company D
93,2022-08-01,Macao,UI/UX Design,932.07,33.79,35.52,Overdue,933.8,2022-08-15,Company B
95,2022-11-06,Belize,AI Solution,6111.48,653.17,551.3,Paid,6009.61,2022-11-30,Company D
97,2022-08-17,Saint Kitts and Nevis,Web Development,2556.06,309.36,220.61,Overdue,2467.31,2022-08-26,Company B
75,2023-06-11,Cote d'Ivoire,E-commerce Development,1860.54,144.45,47.04,Pending,1763.13,2023-06-29,Company A
34,2022-07-26,Pitcairn Islands,IoT Solution,5865.42,1039.65,547.86,Paid,5373.63,2022-08-04,Company B
82,2022-10-17,Dominica,IoT Solution,5506.72,488.34,112.87,Paid,5131.25,2022-10-28,Company E
13,2022-10-26,Fiji,Web Development,2252.55,101.88,171.72,Pending,2322.39,2022-11-05,Company C
44,2022-09-21,Bermuda,Web Development,1221.98,38.69,89.99,Overdue,1273.28,2022-10-06,Company A
61,2022-07-13,Niue,E-commerce Development,1521.44,20.42,95.28,Pending,1596.3,2022-07-20,Company E
80,2022-12-23,Japan,IoT Solution,3607.92,423.52,34.59,Overdue,3218.99,2023-01-13,Company E
17,2023-07-10,Cameroon,Mobile App Development,2765.52,200.34,119.9,Pending,2685.08,2023-08-07,Company A
67,2022-09-04,Bermuda,IoT Solution,4133.54,359.26,242.36,Overdue,4016.64,2022-09-24,Company D
56,2023-02-20,Sweden,IoT Solution,4990.88,222.75,248.6,Overdue,5016.73,2023-03-20,Company D
70,2023-06-28,Cote d'Ivoire,AI Solution,8526.53,1607.25,50.91,Paid,6970.19,2023-07-07,Company B
38,2022-07-19,Morocco,Web Development,1446.97,46.14,76.92,Paid,1477.75,2022-08-04,Company E
19,2023-02-21,Indonesia,AI Solution,8762.07,696.58,334.2,Overdue,8399.69,2023-03-17,Company D
100,2023-04-16,Libyan Arab Jamahiriya,Mobile App Development,3388.63,375.11,318.68,Overdue,3332.2,2023-05-01,Company B
66,2022-11-01,Barbados,E-commerce Development,2376.89,207.17,50.71,Overdue,2220.43,2022-11-21,Company D
26,2022-08-16,Maldives,UI/UX Design,713.97,111.83,51.51,Pending,653.65,2022-08-29,Company D
